Time,node_load1,is_anomaly
2025/6/5 4:01,0.28,0
2025/6/5 4:01,0.28,0
2025/6/5 4:02,0.46,0
2025/6/5 4:02,0.76,0
2025/6/5 4:02,0.76,0
2025/6/5 4:03,0.7,0
2025/6/5 4:03,0.67,0
2025/6/5 4:03,0.67,0
2025/6/5 4:04,0.66,0
2025/6/5 4:04,0.4,0
2025/6/5 4:04,0.4,0
2025/6/5 4:05,0.24,0
2025/6/5 4:05,0.21,0
2025/6/5 4:05,0.21,0
2025/6/5 4:06,0.12,1
2025/6/5 4:06,0.18,0
2025/6/5 4:06,0.18,0
2025/6/5 4:07,0.38,0
2025/6/5 4:07,0.23,0
2025/6/5 4:07,0.23,0
2025/6/5 4:08,0.34,0
2025/6/5 4:08,0.21,0
2025/6/5 4:08,0.21,0
2025/6/5 4:09,0.19,0
2025/6/5 4:09,0.12,1
2025/6/5 4:09,0.12,1
2025/6/5 4:10,0.07,1
2025/6/5 4:10,0.18,0
2025/6/5 4:10,0.18,0
2025/6/5 4:11,0.11,1
2025/6/5 4:11,0.2,0
2025/6/5 4:11,0.2,0
2025/6/5 4:12,0.12,1
2025/6/5 4:12,1.78,0
2025/6/5 4:12,1.78,0
2025/6/5 4:13,1.32,0
2025/6/5 4:13,0.92,0
2025/6/5 4:13,0.92,0
2025/6/5 4:14,0.56,0
2025/6/5 4:14,0.34,0
2025/6/5 4:14,0.34,0
2025/6/5 4:15,2.42,0
2025/6/5 4:15,1.47,0
2025/6/5 4:15,1.47,0
2025/6/5 4:16,0.95,0
2025/6/5 4:16,0.58,0
2025/6/5 4:16,0.58,0
2025/6/5 4:17,0.41,0
2025/6/5 4:17,0.32,0
2025/6/5 4:17,0.32,0
2025/6/5 4:18,0.46,0
2025/6/5 4:18,0.53,0
2025/6/5 4:18,0.53,0
2025/6/5 4:19,0.39,0
2025/6/5 4:19,0.29,0
2025/6/5 4:19,0.29,0
2025/6/5 4:20,0.34,0
2025/6/5 4:20,0.55,0
2025/6/5 4:20,0.55,0
2025/6/5 4:21,0.64,0
2025/6/5 4:21,0.7,0
2025/6/5 4:21,0.7,0
2025/6/5 4:22,0.61,0
2025/6/5 4:22,1.27,0
2025/6/5 4:22,1.27,0
2025/6/5 4:23,1.18,0
2025/6/5 4:23,1.0,0
2025/6/5 4:23,1.0,0
2025/6/5 4:24,0.88,0
2025/6/5 4:24,0.62,0
2025/6/5 4:24,0.62,0
2025/6/5 4:25,0.42,0
2025/6/5 4:25,0.34,0
2025/6/5 4:25,0.34,0
2025/6/5 4:26,0.2,0
2025/6/5 4:26,2.14,0
2025/6/5 4:26,2.14,0
2025/6/5 4:27,1.42,0
2025/6/5 4:27,1.09,0
2025/6/5 4:27,1.09,0
2025/6/5 4:28,0.93,0
2025/6/5 4:28,0.61,0
2025/6/5 4:28,0.61,0
2025/6/5 4:29,0.52,0
2025/6/5 4:29,0.42,0
2025/6/5 4:29,0.42,0
2025/6/5 4:30,0.33,0
2025/6/5 4:30,0.45,0
2025/6/5 4:30,0.45,0
2025/6/5 4:31,0.51,0
2025/6/5 4:31,0.31,0
2025/6/5 4:31,0.31,0
2025/6/5 4:32,0.19,0
2025/6/5 4:32,0.25,0
2025/6/5 4:32,0.25,0
2025/6/5 4:33,0.15,0
2025/6/5 4:33,0.46,0
2025/6/5 4:33,0.46,0
2025/6/5 4:34,0.28,0
2025/6/5 4:34,0.43,0
2025/6/5 4:34,0.43,0
2025/6/5 4:35,0.33,0
2025/6/5 4:35,0.2,0
2025/6/5 4:35,0.2,0
2025/6/5 4:36,0.12,1
2025/6/5 4:36,0.07,1
2025/6/5 4:36,0.07,1
2025/6/5 4:37,0.04,1
2025/6/5 4:37,0.14,0
2025/6/5 4:37,0.14,0
2025/6/5 4:38,0.14,0
2025/6/5 4:38,0.08,1
2025/6/5 4:38,0.08,1
2025/6/5 4:39,0.12,1
2025/6/5 4:39,0.07,1
2025/6/5 4:39,0.07,1
2025/6/5 4:40,0.22,0
2025/6/5 4:40,0.21,0
2025/6/5 4:40,0.21,0
2025/6/5 4:41,0.12,1
2025/6/5 4:41,0.29,0
2025/6/5 4:41,0.29,0
2025/6/5 4:42,0.65,0
2025/6/5 4:42,0.39,0
2025/6/5 4:42,0.39,0
2025/6/5 4:43,0.31,0
2025/6/5 4:43,0.27,0
2025/6/5 4:43,0.27,0
2025/6/5 4:44,0.35,0
2025/6/5 4:44,0.68,0
2025/6/5 4:44,0.68,0
2025/6/5 4:45,2.24,0
2025/6/5 4:45,2.59,0
2025/6/5 4:45,2.59,0
2025/6/5 4:46,2.82,0
2025/6/5 4:46,1.95,0
2025/6/5 4:46,1.95,0
2025/6/5 4:47,1.23,0
2025/6/5 4:47,0.75,0
2025/6/5 4:47,0.75,0
2025/6/5 4:48,0.45,0
2025/6/5 4:48,0.34,0
2025/6/5 4:48,0.34,0
2025/6/5 4:49,0.35,0
2025/6/5 4:49,0.36,0
2025/6/5 4:49,0.36,0
2025/6/5 4:50,0.22,0
2025/6/5 4:50,0.37,0
2025/6/5 4:50,0.37,0
2025/6/5 4:51,0.29,0
2025/6/5 4:51,0.24,0
2025/6/5 4:51,0.24,0
2025/6/5 4:52,0.14,0
2025/6/5 4:52,0.14,0
2025/6/5 4:52,0.14,0
2025/6/5 4:53,0.09,1
2025/6/5 4:53,0.05,1
2025/6/5 4:53,0.05,1
2025/6/5 4:54,0.18,0
2025/6/5 4:54,0.64,0
2025/6/5 4:54,0.64,0
2025/6/5 4:55,0.39,0
2025/6/5 4:55,0.23,0
2025/6/5 4:55,0.23,0
2025/6/5 4:56,0.2,0
2025/6/5 4:56,0.2,0
2025/6/5 4:56,0.2,0
2025/6/5 4:57,0.19,0
2025/6/5 4:57,1.19,0
2025/6/5 4:57,1.19,0
2025/6/5 4:58,0.72,0
2025/6/5 4:58,0.52,0
2025/6/5 4:58,0.52,0
2025/6/5 4:59,0.52,0
2025/6/5 4:59,0.37,0
2025/6/5 4:59,0.37,0
2025/6/5 5:00,0.28,0
2025/6/5 5:00,0.29,0
2025/6/5 5:00,0.29,0
2025/6/5 5:01,0.25,0
2025/6/5 5:01,0.15,0
2025/6/5 5:01,0.15,0
2025/6/5 5:02,0.14,0
2025/6/5 5:02,0.08,1
2025/6/5 5:02,0.08,1
2025/6/5 5:03,0.11,1
2025/6/5 5:03,0.14,0
2025/6/5 5:03,0.14,0
2025/6/5 5:04,0.29,0
2025/6/5 5:04,0.32,0
2025/6/5 5:04,0.32,0
2025/6/5 5:05,0.26,0
2025/6/5 5:05,0.31,0
2025/6/5 5:05,0.31,0
2025/6/5 5:06,0.32,0
2025/6/5 5:06,0.19,0
2025/6/5 5:06,0.19,0
2025/6/5 5:07,0.18,0
2025/6/5 5:07,0.26,0
2025/6/5 5:07,0.26,0
2025/6/5 5:08,0.22,0
2025/6/5 5:08,0.13,0
2025/6/5 5:08,0.13,0
2025/6/5 5:09,0.13,0
2025/6/5 5:09,0.51,0
2025/6/5 5:09,0.51,0
2025/6/5 5:10,0.44,0
2025/6/5 5:10,0.33,0
2025/6/5 5:10,0.33,0
2025/6/5 5:11,0.36,0
2025/6/5 5:11,0.22,0
2025/6/5 5:11,0.22,0
2025/6/5 5:12,0.13,0
2025/6/5 5:12,0.08,1
2025/6/5 5:12,0.08,1
2025/6/5 5:13,0.27,0
2025/6/5 5:13,0.29,0
2025/6/5 5:13,0.29,0
2025/6/5 5:14,0.4,0
2025/6/5 5:14,0.41,0
2025/6/5 5:14,0.41,0
2025/6/5 5:15,0.39,0
2025/6/5 5:15,0.31,0
2025/6/5 5:15,0.31,0
2025/6/5 5:16,0.51,0
2025/6/5 5:16,0.39,0
2025/6/5 5:16,0.39,0
2025/6/5 5:17,0.61,0
2025/6/5 5:17,0.45,0
2025/6/5 5:17,0.45,0
2025/6/5 5:18,0.27,0
2025/6/5 5:18,0.16,0
2025/6/5 5:18,0.16,0
2025/6/5 5:19,0.1,1
2025/6/5 5:19,0.06,1
2025/6/5 5:19,0.06,1
2025/6/5 5:20,0.09,1
2025/6/5 5:20,3.43,1
2025/6/5 5:20,3.43,1
2025/6/5 5:21,2.08,0
2025/6/5 5:21,1.32,0
2025/6/5 5:21,1.32,0
2025/6/5 5:22,0.8,0
2025/6/5 5:22,0.6,0
2025/6/5 5:22,0.6,0
2025/6/5 5:23,0.36,0
2025/6/5 5:23,0.55,0
2025/6/5 5:23,0.55,0
2025/6/5 5:24,0.33,0
2025/6/5 5:24,0.49,0
2025/6/5 5:24,0.49,0
2025/6/5 5:25,0.63,0
2025/6/5 5:25,0.56,0
2025/6/5 5:25,0.56,0
2025/6/5 5:26,0.58,0
2025/6/5 5:26,1.2,0
2025/6/5 5:26,1.2,0
2025/6/5 5:27,0.85,0
2025/6/5 5:27,0.68,0
2025/6/5 5:27,0.68,0
2025/6/5 5:28,0.52,0
2025/6/5 5:28,0.37,0
2025/6/5 5:28,0.37,0
2025/6/5 5:29,0.43,0
2025/6/5 5:29,0.26,0
2025/6/5 5:29,0.26,0
2025/6/5 5:30,0.44,0
2025/6/5 5:30,0.27,0
2025/6/5 5:30,0.27,0
2025/6/5 5:31,0.24,0
2025/6/5 5:31,0.14,0
2025/6/5 5:31,0.14,0
2025/6/5 5:32,0.31,0
2025/6/5 5:32,0.19,0
2025/6/5 5:32,0.19,0
2025/6/5 5:33,0.11,1
2025/6/5 5:33,0.07,1
2025/6/5 5:33,0.07,1
2025/6/5 5:34,0.1,1
2025/6/5 5:34,0.06,1
2025/6/5 5:34,0.06,1
2025/6/5 5:35,0.09,1
2025/6/5 5:35,0.05,1
2025/6/5 5:35,0.05,1
2025/6/5 5:36,0.03,1
2025/6/5 5:36,0.02,1
2025/6/5 5:36,0.02,1
2025/6/5 5:37,0.01,1
2025/6/5 5:37,0.0,0
2025/6/5 5:37,0.0,0
2025/6/5 5:38,0.06,1
2025/6/5 5:38,0.04,1
2025/6/5 5:38,0.04,1
2025/6/5 5:39,0.14,0
2025/6/5 5:39,0.29,0
2025/6/5 5:39,0.29,0
2025/6/5 5:40,0.18,0
2025/6/5 5:40,0.18,0
2025/6/5 5:40,0.18,0
2025/6/5 5:41,0.11,1
2025/6/5 5:41,0.06,1
2025/6/5 5:41,0.06,1
2025/6/5 5:42,0.04,1
2025/6/5 5:42,0.18,0
2025/6/5 5:42,0.18,0
2025/6/5 5:43,0.11,1
2025/6/5 5:43,0.12,1
2025/6/5 5:43,0.12,1
2025/6/5 5:44,0.07,1
2025/6/5 5:44,0.17,0
2025/6/5 5:44,0.17,0
2025/6/5 5:45,0.1,1
2025/6/5 5:45,0.13,0
2025/6/5 5:45,0.13,0
2025/6/5 5:46,0.08,1
2025/6/5 5:46,0.47,0
2025/6/5 5:46,0.47,0
2025/6/5 5:47,0.75,0
2025/6/5 5:47,0.63,0
2025/6/5 5:47,0.63,0
2025/6/5 5:48,0.65,0
2025/6/5 5:48,0.58,0
2025/6/5 5:48,0.58,0
2025/6/5 5:49,0.47,0
2025/6/5 5:49,0.49,0
2025/6/5 5:49,0.49,0
2025/6/5 5:50,0.51,0
2025/6/5 5:50,0.39,0
2025/6/5 5:50,0.39,0
2025/6/5 5:51,0.36,0
2025/6/5 5:51,0.22,0
2025/6/5 5:51,0.22,0
2025/6/5 5:52,0.13,0
2025/6/5 5:52,0.08,1
2025/6/5 5:52,0.08,1
2025/6/5 5:53,0.05,1
2025/6/5 5:53,0.21,0
2025/6/5 5:53,0.21,0
2025/6/5 5:54,0.2,0
2025/6/5 5:54,0.17,0
2025/6/5 5:54,0.17,0
2025/6/5 5:55,0.33,0
2025/6/5 5:55,0.2,0
2025/6/5 5:55,0.2,0
2025/6/5 5:56,0.2,0
2025/6/5 5:56,0.27,0
2025/6/5 5:56,0.27,0
2025/6/5 5:57,3.21,1
2025/6/5 5:57,2.08,0
2025/6/5 5:57,2.08,0
2025/6/5 5:58,1.26,0
2025/6/5 5:58,0.76,0
2025/6/5 5:58,0.76,0
2025/6/5 5:59,0.75,0
2025/6/5 5:59,0.63,0
2025/6/5 5:59,0.63,0
2025/6/5 6:00,0.51,0
2025/6/5 6:00,0.41,0
2025/6/5 6:00,0.41,0
2025/6/5 6:01,0.32,0
2025/6/5 6:01,0.31,0
2025/6/5 6:01,0.31,0
2025/6/5 6:02,0.33,0
2025/6/5 6:02,0.32,0
2025/6/5 6:02,0.32,0
2025/6/5 6:03,2.18,0
2025/6/5 6:03,1.52,0
2025/6/5 6:03,1.52,0
2025/6/5 6:04,1.28,0
2025/6/5 6:04,1.22,0
2025/6/5 6:04,1.22,0
2025/6/5 6:05,1.01,0
2025/6/5 6:05,0.95,0
2025/6/5 6:05,0.95,0
2025/6/5 6:06,0.89,0
2025/6/5 6:06,0.72,0
2025/6/5 6:06,0.72,0
2025/6/5 6:07,0.64,0
2025/6/5 6:07,0.53,0
2025/6/5 6:07,0.53,0
2025/6/5 6:08,1.56,0
2025/6/5 6:08,0.95,0
2025/6/5 6:08,0.95,0
2025/6/5 6:09,0.57,0
2025/6/5 6:09,0.4,0
2025/6/5 6:09,0.4,0
2025/6/5 6:10,0.24,0
2025/6/5 6:10,0.14,0
2025/6/5 6:10,0.14,0
2025/6/5 6:11,0.09,1
2025/6/5 6:11,0.13,0
2025/6/5 6:11,0.13,0
2025/6/5 6:12,1.1,0
2025/6/5 6:12,0.66,0
2025/6/5 6:12,0.66,0
2025/6/5 6:13,0.4,0
2025/6/5 6:13,0.3,0
2025/6/5 6:13,0.3,0
2025/6/5 6:14,0.26,0
2025/6/5 6:14,0.39,0
2025/6/5 6:14,0.39,0
2025/6/5 6:15,1.2,0
2025/6/5 6:15,0.88,0
2025/6/5 6:15,0.88,0
2025/6/5 6:16,0.54,0
2025/6/5 6:16,0.38,0
2025/6/5 6:16,0.38,0
2025/6/5 6:17,0.29,0
2025/6/5 6:17,0.23,0
2025/6/5 6:17,0.23,0
2025/6/5 6:18,0.14,0
2025/6/5 6:18,0.08,1
2025/6/5 6:18,0.08,1
2025/6/5 6:19,0.05,1
2025/6/5 6:19,0.19,0
2025/6/5 6:19,0.19,0
2025/6/5 6:20,0.19,0
2025/6/5 6:20,0.12,1
2025/6/5 6:20,0.12,1
2025/6/5 6:21,0.07,1
2025/6/5 6:21,0.04,1
2025/6/5 6:21,0.04,1
2025/6/5 6:22,0.17,0
2025/6/5 6:22,0.26,0
2025/6/5 6:22,0.26,0
2025/6/5 6:23,0.35,0
2025/6/5 6:23,0.53,0
2025/6/5 6:23,0.53,0
2025/6/5 6:24,0.57,0
2025/6/5 6:24,0.46,0
2025/6/5 6:24,0.46,0
2025/6/5 6:25,0.28,0
2025/6/5 6:25,0.17,0
2025/6/5 6:25,0.17,0
2025/6/5 6:26,0.1,1
2025/6/5 6:26,0.94,0
2025/6/5 6:26,0.94,0
2025/6/5 6:27,0.62,0
2025/6/5 6:27,0.43,0
2025/6/5 6:27,0.43,0
2025/6/5 6:28,0.33,0
2025/6/5 6:28,0.88,0
2025/6/5 6:28,0.88,0
2025/6/5 6:29,1.44,0
2025/6/5 6:29,1.8,0
2025/6/5 6:29,1.8,0
2025/6/5 6:30,2.15,0
2025/6/5 6:30,1.43,0
2025/6/5 6:30,1.43,0
2025/6/5 6:31,1.16,0
2025/6/5 6:31,0.7,0
2025/6/5 6:31,0.7,0
2025/6/5 6:32,0.58,0
2025/6/5 6:32,0.61,0
2025/6/5 6:32,0.61,0
2025/6/5 6:33,0.48,0
2025/6/5 6:33,0.29,0
2025/6/5 6:33,0.29,0
2025/6/5 6:34,2.15,0
2025/6/5 6:34,1.3,0
2025/6/5 6:34,1.3,0
2025/6/5 6:35,0.79,0
2025/6/5 6:35,0.54,0
2025/6/5 6:35,0.54,0
2025/6/5 6:36,0.32,0
2025/6/5 6:36,0.28,0
2025/6/5 6:36,0.28,0
2025/6/5 6:37,0.17,0
2025/6/5 6:37,0.15,0
2025/6/5 6:37,0.15,0
2025/6/5 6:38,0.17,0
2025/6/5 6:38,0.1,1
2025/6/5 6:38,0.1,1
2025/6/5 6:39,0.11,1
2025/6/5 6:39,0.07,1
2025/6/5 6:39,0.07,1
2025/6/5 6:40,0.2,0
2025/6/5 6:40,0.28,0
2025/6/5 6:40,0.28,0
2025/6/5 6:41,0.17,0
2025/6/5 6:41,0.1,1
2025/6/5 6:41,0.1,1
2025/6/5 6:42,0.88,0
2025/6/5 6:42,1.16,0
2025/6/5 6:42,1.16,0
2025/6/5 6:43,0.81,0
2025/6/5 6:43,0.86,0
2025/6/5 6:43,0.86,0
2025/6/5 6:44,0.71,0
2025/6/5 6:44,0.48,0
2025/6/5 6:44,0.48,0
2025/6/5 6:45,0.29,0
2025/6/5 6:45,0.24,0
2025/6/5 6:45,0.24,0
2025/6/5 6:46,0.68,0
2025/6/5 6:46,0.48,0
2025/6/5 6:46,0.48,0
2025/6/5 6:47,0.29,0
2025/6/5 6:47,0.28,0
2025/6/5 6:47,0.28,0
2025/6/5 6:48,0.76,0
2025/6/5 6:48,0.51,0
2025/6/5 6:48,0.51,0
2025/6/5 6:49,0.5,0
2025/6/5 6:49,0.3,0
2025/6/5 6:49,0.3,0
2025/6/5 6:50,0.18,0
2025/6/5 6:50,0.11,1
2025/6/5 6:50,0.11,1
2025/6/5 6:51,0.25,0
2025/6/5 6:51,0.21,0
2025/6/5 6:51,0.21,0
2025/6/5 6:52,0.19,0
2025/6/5 6:52,0.29,0
2025/6/5 6:52,0.29,0
2025/6/5 6:53,0.18,0
2025/6/5 6:53,0.23,0
2025/6/5 6:53,0.23,0
2025/6/5 6:54,0.14,0
2025/6/5 6:54,0.21,0
2025/6/5 6:54,0.21,0
2025/6/5 6:55,0.23,0
2025/6/5 6:55,0.14,0
2025/6/5 6:55,0.14,0
2025/6/5 6:56,1.97,0
2025/6/5 6:56,1.35,0
2025/6/5 6:56,1.35,0
2025/6/5 6:57,0.81,0
2025/6/5 6:57,0.49,0
2025/6/5 6:57,0.49,0
2025/6/5 6:58,0.35,0
2025/6/5 6:58,0.21,0
2025/6/5 6:58,0.21,0
2025/6/5 6:59,0.2,0
2025/6/5 6:59,0.19,0
2025/6/5 6:59,0.19,0
2025/6/5 7:00,0.11,1
2025/6/5 7:00,0.65,0
2025/6/5 7:00,0.65,0
2025/6/5 7:01,1.0,0
2025/6/5 7:01,0.83,0
2025/6/5 7:01,0.83,0
2025/6/5 7:02,0.61,0
2025/6/5 7:02,0.42,0
2025/6/5 7:02,0.42,0
2025/6/5 7:03,0.25,0
2025/6/5 7:03,0.15,0
2025/6/5 7:03,0.15,0
2025/6/5 7:04,0.22,0
2025/6/5 7:04,0.88,0
2025/6/5 7:04,0.88,0
2025/6/5 7:05,1.71,0
2025/6/5 7:05,1.11,0
2025/6/5 7:05,1.11,0
2025/6/5 7:06,1.12,0
2025/6/5 7:06,1.03,0
2025/6/5 7:06,1.03,0
2025/6/5 7:07,0.88,0
2025/6/5 7:07,0.6,0
2025/6/5 7:07,0.6,0
2025/6/5 7:08,0.62,0
2025/6/5 7:08,0.38,0
2025/6/5 7:08,0.38,0
2025/6/5 7:09,0.36,0
2025/6/5 7:09,0.46,0
2025/6/5 7:09,0.46,0
2025/6/5 7:10,0.67,0
2025/6/5 7:10,0.51,0
2025/6/5 7:10,0.51,0
2025/6/5 7:11,0.47,0
2025/6/5 7:11,0.63,0
2025/6/5 7:11,0.63,0
2025/6/5 7:12,0.85,0
2025/6/5 7:12,0.57,0
2025/6/5 7:12,0.57,0
2025/6/5 7:13,0.58,0
2025/6/5 7:13,0.35,0
2025/6/5 7:13,0.35,0
2025/6/5 7:14,0.44,0
2025/6/5 7:14,1.0,0
2025/6/5 7:14,1.0,0
2025/6/5 7:15,0.77,0
2025/6/5 7:15,0.68,0
2025/6/5 7:15,0.68,0
2025/6/5 7:16,0.55,0
2025/6/5 7:16,0.81,0
2025/6/5 7:16,0.81,0
2025/6/5 7:17,0.71,0
2025/6/5 7:17,0.58,0
2025/6/5 7:17,0.58,0
2025/6/5 7:18,0.35,0
2025/6/5 7:18,0.37,0
2025/6/5 7:18,0.37,0
2025/6/5 7:19,0.29,0
2025/6/5 7:19,0.23,0
2025/6/5 7:19,0.23,0
2025/6/5 7:20,0.14,0
2025/6/5 7:20,0.32,0
2025/6/5 7:20,0.32,0
2025/6/5 7:21,0.38,0
2025/6/5 7:21,0.41,0
2025/6/5 7:21,0.41,0
2025/6/5 7:22,0.38,0
2025/6/5 7:22,0.36,0
2025/6/5 7:22,0.36,0
2025/6/5 7:23,0.21,0
2025/6/5 7:23,0.2,0
2025/6/5 7:23,0.2,0
2025/6/5 7:24,0.12,1
2025/6/5 7:24,0.13,0
2025/6/5 7:24,0.13,0
2025/6/5 7:25,0.21,0
2025/6/5 7:25,0.12,1
2025/6/5 7:25,0.12,1
2025/6/5 7:26,0.99,0
2025/6/5 7:26,0.73,0
2025/6/5 7:26,0.73,0
2025/6/5 7:27,0.44,0
2025/6/5 7:27,0.27,0
2025/6/5 7:27,0.27,0
2025/6/5 7:28,0.16,0
2025/6/5 7:28,0.25,0
2025/6/5 7:28,0.25,0
2025/6/5 7:29,0.15,0
2025/6/5 7:29,0.09,1
2025/6/5 7:29,0.09,1
2025/6/5 7:30,0.11,1
2025/6/5 7:30,0.34,0
2025/6/5 7:30,0.34,0
2025/6/5 7:31,0.21,0
2025/6/5 7:31,0.38,0
2025/6/5 7:31,0.38,0
2025/6/5 7:32,0.85,0
2025/6/5 7:32,0.99,0
2025/6/5 7:32,0.99,0
2025/6/5 7:33,0.76,0
2025/6/5 7:33,0.46,0
2025/6/5 7:33,0.46,0
2025/6/5 7:34,0.28,0
2025/6/5 7:34,0.17,0
2025/6/5 7:34,0.17,0
2025/6/5 7:35,0.47,0
2025/6/5 7:35,0.29,0
2025/6/5 7:35,0.29,0
2025/6/5 7:36,1.6,0
2025/6/5 7:36,1.11,0
2025/6/5 7:36,1.11,0
2025/6/5 7:37,0.82,0
2025/6/5 7:37,0.49,0
2025/6/5 7:37,0.49,0
2025/6/5 7:38,0.86,0
2025/6/5 7:38,0.57,0
2025/6/5 7:38,0.57,0
2025/6/5 7:39,0.35,0
2025/6/5 7:39,0.43,0
2025/6/5 7:39,0.43,0
2025/6/5 7:40,0.4,0
2025/6/5 7:40,0.24,0
2025/6/5 7:40,0.24,0
2025/6/5 7:41,0.54,0
2025/6/5 7:41,0.49,0
2025/6/5 7:41,0.49,0
2025/6/5 7:42,0.29,0
2025/6/5 7:42,0.69,0
2025/6/5 7:42,0.69,0
2025/6/5 7:43,0.55,0
2025/6/5 7:43,1.04,0
2025/6/5 7:43,1.04,0
2025/6/5 7:44,0.77,0
2025/6/5 7:44,0.46,0
2025/6/5 7:44,0.46,0
2025/6/5 7:45,0.36,0
2025/6/5 7:45,0.22,0
2025/6/5 7:45,0.22,0
2025/6/5 7:46,0.13,0
2025/6/5 7:46,0.14,0
2025/6/5 7:46,0.14,0
2025/6/5 7:47,0.15,0
2025/6/5 7:47,0.2,0
2025/6/5 7:47,0.2,0
2025/6/5 7:48,0.27,0
2025/6/5 7:48,0.32,0
2025/6/5 7:48,0.32,0
2025/6/5 7:49,0.97,0
2025/6/5 7:49,0.84,0
2025/6/5 7:49,0.84,0
2025/6/5 7:50,1.12,0
2025/6/5 7:50,0.8,0
2025/6/5 7:50,0.8,0
2025/6/5 7:51,0.74,0
2025/6/5 7:51,0.57,0
2025/6/5 7:51,0.57,0
2025/6/5 7:52,0.47,0
2025/6/5 7:52,0.42,0
2025/6/5 7:52,0.42,0
2025/6/5 7:53,0.38,0
2025/6/5 7:53,0.3,0
2025/6/5 7:53,0.3,0
2025/6/5 7:54,0.18,0
2025/6/5 7:54,0.11,1
2025/6/5 7:54,0.11,1
2025/6/5 7:55,0.12,1
2025/6/5 7:55,0.36,0
2025/6/5 7:55,0.36,0
2025/6/5 7:56,0.49,0
2025/6/5 7:56,0.47,0
2025/6/5 7:56,0.47,0
2025/6/5 7:57,0.37,0
2025/6/5 7:57,0.97,0
2025/6/5 7:57,0.97,0
2025/6/5 7:58,0.58,0
2025/6/5 7:58,0.85,0
2025/6/5 7:58,0.85,0
